MunAno,Municipio,Ano,AreaGoverno,ValorDespesa,ValorReceita,PGasto,IndiceColetaEsgoto,IndiceTratamentoEsgoto,IndiceEsgotoTratado,IndiceAtendimentoAgua,TaxaMortalidadeInfanciaMilNascidosVivos,ObitosPopulacao60AnosMais,TaxaMortalidadeMilHabitantes,TaxaMortalidadeInfantilMilNascidosVivos,TaxaMortalidadeMulheresIdadeFértilCemMilMulheres,NascidosMortos,TaxaNatalidadeMilHabitantes,TaxaFecundidadeMilMulheres,LeitosInternaçãoMilHabitantes,LeitosSUSMilHabitantes,IndiceEnvelhecimento,IndiceQualidadeAterroResíduos,IndiceAtendimentoAgua,IndiceColetaEsgoto,IndiceTratamentoEsgoto
Araraquara2017,Araraquara,2017,SAÚDE,783115979.94,762720866.12,1.026739944750366,100.0,100.0,100.0,96.98,11.9,1228,7.45,10.46,111.68,15.0,12.45,45.54,1.99,0.97,97.99,10.0,99.4,100.0,100.0
Araraquara2018,Araraquara,2018,SANEAMENTO,396326487.65,852271049.4,0.4650239943372644,100.0,100.0,100.0,96.98,13.51,1274,7.49,12.45,101.92,21.0,12.53,46.22,1.97,0.96,101.2,10.0,99.4,100.0,100.0
Araraquara2018,Araraquara,2018,SAÚDE,853572688.36,852271049.4,1.001527259386455,100.0,100.0,100.0,96.98,13.51,1274,7.49,12.45,101.92,21.0,12.53,46.22,1.97,0.96,101.2,10.0,99.4,100.0,100.0
Araras2014,Araras,2014,SANEAMENTO,116205515.57,403137741.76,0.28825263311411964,80.0,100.0,80.0,100.0,9.28,610,7.07,9.28,81.04,13.0,13.05,46.8,4.56,2.48,76.73,9.8,100.0,80.0,100.0
Araras2014,Araras,2014,SAÚDE,246474193.0,403137741.76,0.6113895263786379,80.0,100.0,80.0,100.0,9.28,610,7.07,9.28,81.04,13.0,13.05,46.8,4.56,2.48,76.73,9.8,100.0,80.0,100.0
Araras2015,Araras,2015,SANEAMENTO,120893933.39,421521426.59,0.28680376788435374,92.5,100.0,92.5,100.0,10.63,666,7.38,9.38,140.76,9.0,12.77,45.93,4.53,2.45,80.39,9.8,100.0,92.5,100.0
Araras2015,Araras,2015,SAÚDE,240745816.86,421521426.59,0.5711354196335209,92.5,100.0,92.5,100.0,10.63,666,7.38,9.38,140.76,9.0,12.77,45.93,4.53,2.45,80.39,9.8,100.0,92.5,100.0
Araras2016,Araras,2016,SANEAMENTO,128616536.72,469179438.53,0.2741308040330418,80.0,100.0,80.0,100.0,11.97,617,6.82,11.97,103.16,16.0,11.9,43.1,4.41,2.37,83.57,9.5,100.0,80.0,100.0
Araras2016,Araras,2016,SAÚDE,261577153.0,469179438.53,0.557520495398424,80.0,100.0,80.0,100.0,11.97,617,6.82,11.97,103.16,16.0,11.9,43.1,4.41,2.37,83.57,9.5,100.0,80.0,100.0
Araras2017,Araras,2017,SANEAMENTO,123768962.37,506468595.6,0.24437638077712237,62.07,0.0,0.0,100.0,11.56,656,7.29,11.56,111.49,16.0,11.54,42.05,4.37,2.35,86.88,8.3,100.0,62.1,
Araras2017,Araras,2017,SAÚDE,308647846.61,506468595.6,0.6094116185907895,62.07,0.0,0.0,100.0,11.56,656,7.29,11.56,111.49,16.0,11.54,42.05,4.37,2.35,86.88,8.3,100.0,62.1,
Araras2018,Araras,2018,SANEAMENTO,83783336.92,542946240.06,0.1543123991626524,72.28,0.0,0.0,100.0,13.4,657,7.03,13.4,102.66,16.0,12.18,44.69,4.33,2.04,90.32,9.8,100.0,72.3,
Araras2018,Araras,2018,SAÚDE,329624303.55,542946240.06,0.6071030227846754,72.28,0.0,0.0,100.0,13.4,657,7.03,13.4,102.66,16.0,12.18,44.69,4.33,2.04,90.32,9.8,100.0,72.3,
Areias2016,Areias,2016,SANEAMENTO,1155554.4,15388337.45,0.07509286846318801,20.0,1.98,0.2,77.54,25.0,37,12.73,25.0,392.93,,10.6,39.29,,,59.16,7.9,95.4,20.0,2.0
Areias2016,Areias,2016,SAÚDE,10167906.87,15388337.45,0.6607540875054049,20.0,1.98,0.2,77.54,25.0,37,12.73,25.0,392.93,,10.6,39.29,,,59.16,7.9,95.4,20.0,2.0
Areias2018,Areias,2018,SANEAMENTO,2032300.85,21380241.42,0.09505509362952741,18.28,0.0,0.0,67.05,,34,11.82,,,,12.87,47.76,,,63.82,9.2,100.0,18.3,
Areias2018,Areias,2018,SAÚDE,11845368.53,21380241.42,0.5540334319573833,18.28,0.0,0.0,67.05,,34,11.82,,,,12.87,47.76,,,63.82,9.2,100.0,18.3,
Ariranha2016,Ariranha,2016,SANEAMENTO,4745692.38,37395152.74,0.12690661843249365,80.0,0.0,0.0,94.7,25.32,60,8.98,25.32,,,8.75,32.78,2.77,0.44,78.57,9.5,100.0,80.0,
Ariranha2016,Ariranha,2016,SAÚDE,34495262.7,37395152.74,0.9224527825795424,80.0,0.0,0.0,94.7,25.32,60,8.98,25.32,,,8.75,32.78,2.77,0.44,78.57,9.5,100.0,80.0,
Ariranha2017,Ariranha,2017,SANEAMENTO,3230756.95,40601777.28,0.07957181104954822,100.0,82.42,100.0,93.84,,71,9.01,,,,7.69,28.93,2.75,0.44,80.97,9.8,99.1,100.0,82.4
Ariranha2017,Ariranha,2017,SAÚDE,23418153.88,40601777.28,0.5767765710969389,100.0,82.42,100.0,93.84,,71,9.01,,,,7.69,28.93,2.75,0.44,80.97,9.8,99.1,100.0,82.4
Artur Nogueira2014,Artur Nogueira,2014,SANEAMENTO,38899941.2,118119980.87,0.3293256645783946,100.0,0.0,0.0,90.54,8.24,163,5.18,6.59,129.92,3.0,12.67,43.81,0.25,,52.94,9.8,100.0,100.0,
Artur Nogueira2014,Artur Nogueira,2014,SAÚDE,77561996.72,118119980.87,0.6566373965583592,100.0,0.0,0.0,90.54,8.24,163,5.18,6.59,129.92,3.0,12.67,43.81,0.25,,52.94,9.8,100.0,100.0,
Artur Nogueira2015,Artur Nogueira,2015,SANEAMENTO,40747938.02,120672877.68,0.33767271323432985,100.0,0.0,0.0,90.54,22.15,185,5.56,17.41,91.72,8.0,12.92,44.59,0.25,,55.68,9.8,100.0,100.0,
Artur Nogueira2015,Artur Nogueira,2015,SAÚDE,79396449.19,120672877.68,0.6579477569147167,100.0,0.0,0.0,90.54,22.15,185,5.56,17.41,91.72,8.0,12.92,44.59,0.25,,55.68,9.8,100.0,100.0,
Artur Nogueira2016,Artur Nogueira,2016,SANEAMENTO,48880183.41,127466548.05,0.3834745990832533,100.0,34.93,45.57,90.5,4.5,186,5.36,3.0,62.81,9.0,13.44,46.55,0.24,,58.18,9.5,100.0,100.0,34.9
Artur Nogueira2016,Artur Nogueira,2016,SAÚDE,78119576.47,127466548.05,0.6128633564263216,100.0,34.93,45.57,90.5,4.5,186,5.36,3.0,62.81,9.0,13.44,46.55,0.24,,58.18,9.5,100.0,100.0,34.9
Artur Nogueira2017,Artur Nogueira,2017,SANEAMENTO,45635977.26,140401656.95,0.3250387370873546,100.0,25.76,26.99,90.5,8.65,208,5.88,8.65,75.95,12.0,13.78,47.91,0.48,,60.79,8.3,100.0,100.0,25.8
Artur Nogueira2017,Artur Nogueira,2017,SAÚDE,91880851.73,140401656.95,0.6544142977081868,100.0,25.76,26.99,90.5,8.65,208,5.88,8.65,75.95,12.0,13.78,47.91,0.48,,60.79,8.3,100.0,100.0,25.8
Artur Nogueira2018,Artur Nogueira,2018,SANEAMENTO,47428746.24,151401825.86,0.3132640308040734,95.21,19.32,18.39,90.54,8.78,214,5.79,7.32,88.79,4.0,13.37,46.65,0.7,,63.53,9.8,100.0,95.2,19.3
Artur Nogueira2018,Artur Nogueira,2018,SAÚDE,102733958.0,151401825.86,0.6785516450442098,95.21,19.32,18.39,90.54,8.78,214,5.79,7.32,88.79,4.0,13.37,46.65,0.7,,63.53,9.8,100.0,95.2,19.3
Atibaia2014,Atibaia,2014,SAÚDE,268712902.09,377010986.72,0.7127455473587264,85.0,57.95,49.26,90.4,16.24,712,7.74,14.72,110.96,12.0,14.92,54.65,2.27,0.42,67.32,9.5,99.3,85.0,58.0
Atibaia2015,Atibaia,2015,SAÚDE,296134802.59,391512563.24,0.7563864621336996,71.41,87.32,62.35,82.64,16.75,726,7.53,15.79,88.2,19.0,15.66,57.6,1.44,0.41,69.49,9.6,90.8,71.4,87.3
Atibaia2016,Atibaia,2016,SAÚDE,385782364.2,422011879.29,0.9141504851689171,89.06,73.78,65.71,83.43,10.83,738,7.49,8.86,88.01,14.0,15.09,55.88,1.43,0.41,71.67,9.6,91.7,89.1,73.8
Atibaia2017,Atibaia,2017,SANEAMENTO,2940065.02,456492718.46,0.00644055184476644,73.76,75.94,56.01,87.71,11.13,814,8.06,10.16,120.76,12.0,15.21,56.73,1.41,0.4,73.89,9.8,96.4,73.8,75.9
Atibaia2017,Atibaia,2017,SAÚDE,358188726.56,456492718.46,0.7846537569500929,73.76,75.94,56.01,87.71,11.13,814,8.06,10.16,120.76,12.0,15.21,56.73,1.41,0.4,73.89,9.8,96.4,73.8,75.9
Atibaia2018,Atibaia,2018,SANEAMENTO,38886373.21,488177125.3,0.07965627882728654,71.92,90.97,65.43,87.99,6.1,810,7.94,4.22,131.51,22.0,15.55,58.41,1.4,0.4,76.12,9.8,96.7,71.9,91.0
Atibaia2018,Atibaia,2018,SAÚDE,379389277.15,488177125.3,0.7771549658678774,71.92,90.97,65.43,87.99,6.1,810,7.94,4.22,131.51,22.0,15.55,58.41,1.4,0.4,76.12,9.8,96.7,71.9,91.0
Avanhandava2014,Avanhandava,2014,SANEAMENTO,4809670.24,28322290.96,0.16981925109069637,92.75,100.0,92.75,84.56,21.74,46,5.77,21.74,105.56,,11.88,48.56,,,53.07,8.2,100.0,92.8,100.0
Avanhandava2014,Avanhandava,2014,SAÚDE,19925180.16,28322290.96,0.7035158345114324,92.75,100.0,92.75,84.56,21.74,46,5.77,21.74,105.56,,11.88,48.56,,,53.07,8.2,100.0,92.8,100.0
Avanhandava2015,Avanhandava,2015,SANEAMENTO,5124721.86,29379695.44,0.17443073467067907,98.85,100.0,98.85,84.55,19.48,49,6.49,19.48,174.46,2.0,13.15,53.73,,,55.51,9.0,100.0,98.9,100.0
Avanhandava2015,Avanhandava,2015,SAÚDE,20723459.45,29379695.44,0.705366721459792,98.85,100.0,98.85,84.55,19.48,49,6.49,19.48,174.46,2.0,13.15,53.73,,,55.51,9.0,100.0,98.9,100.0
Avanhandava2016,Avanhandava,2016,SANEAMENTO,6448987.44,36920106.63,0.17467412823666592,93.87,100.0,93.87,84.56,,55,6.79,,69.71,1.0,13.23,54.37,,,57.35,5.8,100.0,93.9,100.0
Avanhandava2016,Avanhandava,2016,SAÚDE,20909478.93,36920106.63,0.56634394747413,93.87,100.0,93.87,84.56,,55,6.79,,69.71,1.0,13.23,54.37,,,57.35,5.8,100.0,93.9,100.0
Avanhandava2017,Avanhandava,2017,SANEAMENTO,6674636.62,44128975.49,0.1512529249973757,82.67,100.0,82.67,84.56,6.45,35,4.97,6.45,174.28,1.0,13.06,54.03,,,59.41,7.5,100.0,82.7,100.0
Avanhandava2017,Avanhandava,2017,SAÚDE,22144109.71,44128975.49,0.5018043012355463,82.67,100.0,82.67,84.56,6.45,35,4.97,6.45,174.28,1.0,13.06,54.03,,,59.41,7.5,100.0,82.7,100.0
Avanhandava2018,Avanhandava,2018,SANEAMENTO,7975236.06,37515549.44,0.21258481293883458,80.0,100.0,80.0,84.55,20.27,44,5.94,20.27,34.86,1.0,12.39,51.59,,,61.52,8.6,100.0,80.0,100.0
Avanhandava2018,Avanhandava,2018,SAÚDE,25750684.48,37515549.44,0.6864003023915195,80.0,100.0,80.0,84.55,20.27,44,5.94,20.27,34.86,1.0,12.39,51.59,,,61.52,8.6,100.0,80.0,100.0
Bady Bassitt2014,Bady Bassitt,2014,SANEAMENTO,3435794.6,47362401.58,0.07254266011398487,79.99,100.0,79.99,93.54,,68,5.91,,159.78,2.0,15.07,52.96,,,72.22,10.0,100.0,80.0,100.0
Bady Bassitt2014,Bady Bassitt,2014,SAÚDE,30082563.12,47362401.58,0.6351570468652743,79.99,100.0,79.99,93.54,,68,5.91,,159.78,2.0,15.07,52.96,,,72.22,10.0,100.0,80.0,100.0
Bady Bassitt2015,Bady Bassitt,2015,SANEAMENTO,4960110.59,51822845.59,0.09571281803477669,80.0,100.0,80.0,93.53,,103,7.88,,67.48,,15.06,52.86,,,76.28,10.0,100.0,80.0,100.0
Bady Bassitt2015,Bady Bassitt,2015,SAÚDE,32349918.36,51822845.59,0.6242404868296619,80.0,100.0,80.0,93.53,,103,7.88,,67.48,,15.06,52.86,,,76.28,10.0,100.0,80.0,100.0
Bady Bassitt2016,Bady Bassitt,2016,SANEAMENTO,4353023.6,59291161.68,0.07341774855911373,80.0,100.0,80.0,93.54,4.9,74,6.6,4.9,44.89,2.0,12.95,45.79,,,79.95,10.0,100.0,80.0,100.0
Bady Bassitt2016,Bady Bassitt,2016,SAÚDE,38960136.94,59291161.68,0.6570985596516313,80.0,100.0,80.0,93.54,4.9,74,6.6,4.9,44.89,2.0,12.95,45.79,,,79.95,10.0,100.0,80.0,100.0
Bady Bassitt2017,Bady Bassitt,2017,SANEAMENTO,4154990.86,58807010.15,0.07065468639541098,80.0,100.0,80.0,93.53,,83,7.05,,112.06,2.0,14.09,50.2,,,83.87,10.0,100.0,80.0,100.0
Bady Bassitt2017,Bady Bassitt,2017,SAÚDE,40114475.29,58807010.15,0.6821376429048059,80.0,100.0,80.0,93.53,,83,7.05,,112.06,2.0,14.09,50.2,,,83.87,10.0,100.0,80.0,100.0
Bálsamo2014,Bálsamo,2014,SANEAMENTO,3313503.24,21419363.98,0.1546966213886618,75.78,99.77,75.61,100.0,,44,6.25,,45.48,,8.05,30.47,,,110.94,9.5,100.0,75.8,99.8
Bálsamo2014,Bálsamo,2014,SAÚDE,14216041.78,21419363.98,0.6637004625008478,75.78,99.77,75.61,100.0,,44,6.25,,45.48,,8.05,30.47,,,110.94,9.5,100.0,75.8,99.8
Bálsamo2015,Bálsamo,2015,SANEAMENTO,2203426.84,20133558.33,0.10944050742966706,88.35,100.0,88.35,100.0,10.99,57,8.37,10.99,136.67,,10.88,41.46,,,115.47,9.5,100.0,88.4,100.0
Bálsamo2015,Bálsamo,2015,SAÚDE,13887223.33,20133558.33,0.689755039937841,88.35,100.0,88.35,100.0,10.99,57,8.37,10.99,136.67,,10.88,41.46,,,115.47,9.5,100.0,88.4,100.0
Bálsamo2016,Bálsamo,2016,SANEAMENTO,2111012.65,21477655.13,0.09828878605334045,87.15,99.98,87.14,100.0,,48,7.38,,91.58,1.0,7.98,30.68,,,118.04,8.3,100.0,87.2,100.0
Bálsamo2016,Bálsamo,2016,SAÚDE,14866145.19,21477655.13,0.6921679810956161,87.15,99.98,87.14,100.0,,48,7.38,,91.58,1.0,7.98,30.68,,,118.04,8.3,100.0,87.2,100.0
Bálsamo2017,Bálsamo,2017,SANEAMENTO,2399332.95,21781250.91,0.11015588406350167,70.6,100.0,70.6,100.0,12.2,71,10.08,12.2,46.0,,9.73,37.72,,,120.68,8.5,100.0,70.6,100.0
Bálsamo2017,Bálsamo,2017,SAÚDE,16310472.32,21781250.91,0.7488308356299083,70.6,100.0,70.6,100.0,12.2,71,10.08,12.2,46.0,,9.73,37.72,,,120.68,8.5,100.0,70.6,100.0
Bálsamo2018,Bálsamo,2018,SANEAMENTO,3049142.39,26396100.33,0.11551488105743234,80.77,100.0,80.77,100.0,,57,8.51,,138.7,,9.57,37.45,,,123.21,9.1,100.0,80.8,100.0
Bálsamo2018,Bálsamo,2018,SAÚDE,20313825.1,26396100.33,0.7695767498243936,80.77,100.0,80.77,100.0,,57,8.51,,138.7,,9.57,37.45,,,123.21,9.1,100.0,80.8,100.0
Barbosa2014,Barbosa,2014,SANEAMENTO,1278460.13,19185469.97,0.06663689406613998,100.0,96.03,96.03,99.24,21.74,33,7.87,21.74,224.85,,13.41,51.71,,,64.91,7.5,99.8,100.0,96.0
Barbosa2014,Barbosa,2014,SAÚDE,19196637.69,19185469.97,1.0005820925949411,100.0,96.03,96.03,99.24,21.74,33,7.87,21.74,224.85,,13.41,51.71,,,64.91,7.5,99.8,100.0,96.0
Barbosa2015,Barbosa,2015,SANEAMENTO,1189702.83,18575283.55,0.06404762687996761,95.16,96.0,91.35,99.33,20.0,31,7.07,10.0,277.93,,14.42,55.59,,,67.82,7.8,99.7,95.2,96.0
Barbosa2015,Barbosa,2015,SAÚDE,18051232.26,18575283.55,0.971787709803224,95.16,96.0,91.35,99.33,20.0,31,7.07,10.0,277.93,,14.42,55.59,,,67.82,7.8,99.7,95.2,96.0
Barbosa2016,Barbosa,2016,SANEAMENTO,1245804.24,20164246.32,0.061782831861379485,95.17,96.01,91.38,100.0,11.11,32,7.0,11.11,110.5,1.0,12.85,49.72,,,69.6,7.8,100.0,95.2,96.0
Barbosa2016,Barbosa,2016,SAÚDE,17893094.3,20164246.32,0.88736737371893,95.17,96.01,91.38,100.0,11.11,32,7.0,11.11,110.5,1.0,12.85,49.72,,,69.6,7.8,100.0,95.2,96.0
Barbosa2017,Barbosa,2017,SANEAMENTO,1291141.83,20433779.85,0.06318663700392171,96.67,96.55,93.33,100.0,,35,6.65,,54.88,2.0,13.01,50.49,,,71.62,7.6,100.0,96.7,96.6
Barbosa2017,Barbosa,2017,SAÚDE,18751427.36,20433779.85,0.9176680720674397,96.67,96.55,93.33,100.0,,35,6.65,,54.88,2.0,13.01,50.49,,,71.62,7.6,100.0,96.7,96.6
Barbosa2018,Barbosa,2018,SANEAMENTO,2271910.71,23116938.37,0.09827904861953395,97.01,96.58,93.69,98.91,10.2,35,6.16,10.2,54.59,2.0,13.72,53.49,,,73.53,8.2,99.8,97.0,96.6
Barbosa2018,Barbosa,2018,SAÚDE,22557191.61,23116938.37,0.9757862935376247,97.01,96.58,93.69,98.91,10.2,35,6.16,10.2,54.59,2.0,13.72,53.49,,,73.53,8.2,99.8,97.0,96.6
Bariri2014,Bariri,2014,SANEAMENTO,125699.4,79990686.33,0.001571425446725505,80.0,100.0,80.0,94.88,15.15,201,8.4,15.15,83.51,4.0,12.15,47.24,2.09,1.59,83.45,10.0,100.0,80.0,100.0
Bariri2014,Bariri,2014,SAÚDE,59375081.87,79990686.33,0.7422749396729673,80.0,100.0,80.0,94.88,15.15,201,8.4,15.15,83.51,4.0,12.15,47.24,2.09,1.59,83.45,10.0,100.0,80.0,100.0
Bariri2015,Bariri,2015,SANEAMENTO,258324.6,80634225.14,0.0032036594827008964,95.45,100.0,95.45,100.0,9.85,201,8.12,9.85,188.84,,12.35,47.92,2.07,1.58,86.81,10.0,100.0,95.5,100.0
Bariri2015,Bariri,2015,SAÚDE,64195932.54,80634225.14,0.79613752632385,95.45,100.0,95.45,100.0,9.85,201,8.12,9.85,188.84,,12.35,47.92,2.07,1.58,86.81,10.0,100.0,95.5,100.0
Bariri2016,Bariri,2016,SANEAMENTO,24416.04,87163077.48,0.0002801190676820972,95.47,100.0,95.47,100.0,12.38,220,8.25,9.9,70.51,1.0,12.21,47.48,2.05,1.57,89.8,9.6,100.0,95.5,100.0
Bariri2016,Bariri,2016,SAÚDE,68876121.64,87163077.48,0.7901983687508506,95.47,100.0,95.47,100.0,12.38,220,8.25,9.9,70.51,1.0,12.21,47.48,2.05,1.57,89.8,9.6,100.0,95.5,100.0
Bariri2017,Bariri,2017,SANEAMENTO,312603.3,93203287.16,0.0033539943657068757,80.0,100.0,80.0,99.96,17.11,213,8.37,12.22,140.38,3.0,12.28,47.85,1.53,1.02,93.03,9.1,100.0,80.0,100.0
Bariri2017,Bariri,2017,SAÚDE,70304528.54,93203287.16,0.754313830362118,80.0,100.0,80.0,99.96,17.11,213,8.37,12.22,140.38,3.0,12.28,47.85,1.53,1.02,93.03,9.1,100.0,80.0,100.0
Bariri2018,Bariri,2018,SANEAMENTO,12968989.6,97004750.66,0.13369437591212505,91.7,100.0,91.7,99.91,14.49,212,7.93,14.49,81.53,3.0,12.34,48.22,0.69,0.48,96.35,9.0,100.0,91.7,100.0
Bariri2018,Bariri,2018,SAÚDE,75844411.67,97004750.66,0.7818628588184653,91.7,100.0,91.7,99.91,14.49,212,7.93,14.49,81.53,3.0,12.34,48.22,0.69,0.48,96.35,9.0,100.0,91.7,100.0
Barra Bonita2014,Barra Bonita,2014,SANEAMENTO,31289962.74,85451483.81,0.3661722575768576,80.0,19.85,15.88,100.0,8.88,235,8.8,5.92,93.28,1.0,9.63,35.03,2.88,1.94,94.6,7.1,100.0,80.0,19.9
Barra Bonita2014,Barra Bonita,2014,SAÚDE,66882984.65,85451483.81,0.7827012670571436,80.0,19.85,15.88,100.0,8.88,235,8.8,5.92,93.28,1.0,9.63,35.03,2.88,1.94,94.6,7.1,100.0,80.0,19.9
Barra Bonita2015,Barra Bonita,2015,SANEAMENTO,30115957.35,87017676.15,0.34609011275004037,80.0,20.0,16.0,100.0,17.24,213,8.21,14.37,146.41,2.0,9.93,36.39,2.88,1.94,99.43,8.8,100.0,80.0,20.0
Barra Bonita2015,Barra Bonita,2015,SAÚDE,76823766.58,87017676.15,0.882852426989341,80.0,20.0,16.0,100.0,17.24,213,8.21,14.37,146.41,2.0,9.93,36.39,2.88,1.94,99.43,8.8,100.0,80.0,20.0
Barra Bonita2016,Barra Bonita,2016,SANEAMENTO,36315366.21,98952955.54,0.3669962762791875,81.27,20.0,16.25,100.0,6.49,230,8.74,6.49,159.1,3.0,8.79,32.67,2.88,1.94,103.83,7.4,100.0,81.3,20.0
Barra Bonita2016,Barra Bonita,2016,SAÚDE,82709966.9,98952955.54,0.8358514048280846,81.27,20.0,16.25,100.0,6.49,230,8.74,6.49,159.1,3.0,8.79,32.67,2.88,1.94,103.83,7.4,100.0,81.3,20.0
Barra Bonita2017,Barra Bonita,2017,SANEAMENTO,37149965.5,104582226.04,0.3552225546030269,81.68,20.0,16.34,100.0,16.45,196,8.0,16.45,139.88,,8.69,32.71,2.89,1.94,108.49,7.7,100.0,81.7,20.0
Barra Bonita2017,Barra Bonita,2017,SAÚDE,76477053.15,104582226.04,0.7312624338360277,81.68,20.0,16.34,100.0,16.45,196,8.0,16.45,139.88,,8.69,32.71,2.89,1.94,108.49,7.7,100.0,81.7,20.0
Barra Bonita2018,Barra Bonita,2018,SANEAMENTO,39415242.67,127405842.8,0.30936762242429905,80.0,25.0,20.0,100.0,20.06,194,7.92,14.33,185.59,,9.98,38.1,2.6,1.69,113.32,7.6,100.0,80.0,25.0
Barra Bonita2018,Barra Bonita,2018,SAÚDE,84730170.03,127405842.8,0.6650414782233206,80.0,25.0,20.0,100.0,20.06,194,7.92,14.33,185.59,,9.98,38.1,2.6,1.69,113.32,7.6,100.0,80.0,25.0
Barretos2014,Barretos,2014,SANEAMENTO,56259754.5,435347437.97,0.1292295522912366,100.0,100.0,100.0,94.79,9.65,701,8.76,9.65,186.49,14.0,13.55,49.12,5.27,4.37,81.19,7.9,97.5,100.0,100.0
Barretos2014,Barretos,2014,SAÚDE,281026756.82,435347437.97,0.6455229371060768,100.0,100.0,100.0,94.79,9.65,701,8.76,9.65,186.49,14.0,13.55,49.12,5.27,4.37,81.19,7.9,97.5,100.0,100.0
Barretos2015,Barretos,2015,SANEAMENTO,80176305.07,445323071.83,0.1800407617340045,100.0,100.0,100.0,94.7,9.91,713,8.63,9.29,161.1,18.0,13.99,50.98,5.23,4.34,84.25,7.3,97.2,100.0,100.0
Barretos2015,Barretos,2015,SAÚDE,304261598.93,445323071.83,0.6832378966570823,100.0,100.0,100.0,94.7,9.91,713,8.63,9.29,161.1,18.0,13.99,50.98,5.23,4.34,84.25,7.3,97.2,100.0,100.0
Barretos2016,Barretos,2016,SANEAMENTO,71074218.27,471225347.21,0.15082851270801018,100.0,99.76,99.76,96.95,16.58,752,9.28,14.42,212.18,13.0,11.97,43.92,5.01,4.0,87.19,8.5,100.0,100.0,99.8
Barretos2016,Barretos,2016,SAÚDE,343126986.92,471225347.21,0.7281590197801618,100.0,99.76,99.76,96.95,16.58,752,9.28,14.42,212.18,13.0,11.97,43.92,5.01,4.0,87.19,8.5,100.0,100.0,99.8
Barretos2017,Barretos,2017,SANEAMENTO,74267827.72,499291530.31,0.1487464201002741,100.0,100.0,100.0,96.95,15.3,703,8.28,13.38,111.13,5.0,13.47,49.82,4.41,3.65,90.22,10.0,100.0,100.0,100.0
Barretos2017,Barretos,2017,SAÚDE,358496759.76,499291530.31,0.718010897435846,100.0,100.0,100.0,96.95,15.3,703,8.28,13.38,111.13,5.0,13.47,49.82,4.41,3.65,90.22,10.0,100.0,100.0,100.0
Barretos2018,Barretos,2018,SANEAMENTO,84978080.54,572517921.54,0.14842868204268583,99.5,100.0,99.5,100.0,15.1,682,8.13,13.79,133.7,11.0,13.02,48.48,4.31,3.34,93.35,10.0,100.0,99.5,100.0
Barretos2018,Barretos,2018,SAÚDE,387824335.14,572517921.54,0.6774012140909094,99.5,100.0,99.5,100.0,15.1,682,8.13,13.79,133.7,11.0,13.02,48.48,4.31,3.34,93.35,10.0,100.0,99.5,100.0
Barrinha2014,Barrinha,2014,SANEAMENTO,5720782.04,61051023.85,0.09370493202629557,79.51,0.0,0.0,96.42,12.47,76,4.33,12.47,125.56,3.0,16.01,54.9,,,35.19,8.7,97.5,79.5,
Barrinha2014,Barrinha,2014,SAÚDE,42375714.91,61051023.85,0.69410326375714,79.51,0.0,0.0,96.42,12.47,76,4.33,12.47,125.56,3.0,16.01,54.9,,,35.19,8.7,97.5,79.5,
Barrinha2015,Barrinha,2015,SANEAMENTO,6965600.48,63203834.44,0.11020851095058974,79.51,0.0,0.0,96.42,15.72,100,5.09,13.75,112.56,2.0,16.71,57.29,,,36.8,9.0,97.5,79.5,
Barrinha2015,Barrinha,2015,SAÚDE,46791230.59,63203834.44,0.7403226561264944,79.51,0.0,0.0,96.42,15.72,100,5.09,13.75,112.56,2.0,16.71,57.29,,,36.8,9.0,97.5,79.5,
Barrinha2016,Barrinha,2016,SANEAMENTO,6719854.05,68515061.64,0.09807849382531768,79.51,0.0,0.0,98.89,10.85,114,5.87,10.85,145.32,4.0,14.95,51.53,,,38.61,8.5,100.0,79.5,
Barrinha2016,Barrinha,2016,SAÚDE,47844629.06,68515061.64,0.6983081955233573,79.51,0.0,0.0,98.89,10.85,114,5.87,10.85,145.32,4.0,14.95,51.53,,,38.61,8.5,100.0,79.5,
Barrinha2017,Barrinha,2017,SANEAMENTO,8610379.84,74683628.13,0.11529139726597265,79.51,0.0,0.0,98.89,8.23,104,5.06,8.23,77.73,1.0,15.58,53.96,,,40.52,10.0,100.0,79.5,
Barrinha2017,Barrinha,2017,SAÚDE,58308959.85,74683628.13,0.7807462131928432,79.51,0.0,0.0,98.89,8.23,104,5.06,8.23,77.73,1.0,15.58,53.96,,,40.52,10.0,100.0,79.5,
Barrinha2018,Barrinha,2018,SANEAMENTO,5252480.58,78817890.26,0.06664071523195322,79.9,0.0,0.0,98.89,18.15,109,5.48,16.13,154.41,3.0,15.71,54.7,,,42.52,10.0,100.0,79.9,
Barrinha2018,Barrinha,2018,SAÚDE,40766228.54,78817890.26,0.5172204991217434,79.9,0.0,0.0,98.89,18.15,109,5.48,16.13,154.41,3.0,15.71,54.7,,,42.52,10.0,100.0,79.9,
Batatais2014,Batatais,2014,SANEAMENTO,30959478.82,134590380.62,0.23002742601204482,77.66,100.0,77.66,87.74,14.25,315,7.06,14.25,102.15,8.0,12.09,44.82,2.39,1.62,82.49,7.9,99.2,77.7,100.0
Batatais2014,Batatais,2014,SAÚDE,131719968.33,134590380.62,0.978672975908254,77.66,100.0,77.66,87.74,14.25,315,7.06,14.25,102.15,8.0,12.09,44.82,2.39,1.62,82.49,7.9,99.2,77.7,100.0
